species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
rudis,358130,Rudirhynchia rudis,Brachiopoda,Rhynchonellata,Rhynchonellida,Cyclothyrididae,Rudirhynchia,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Rudirhynchia,Jurassic,No especificado
alata,358131,Weyla alata,Mollusca,Bivalvia,Pectinida,Neitheidae,Weyla,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Weyla,Jurassic,No especificado
titan,358132,Weyla titan,Mollusca,Bivalvia,Pectinida,Neitheidae,Weyla,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Weyla,Jurassic,No especificado
liasica,358133,Chaetetes (Pseudoseptifer) liasica,Porifera,Demospongiae,Hadromerida,Suberitidae,Chaetetes (Pseudoseptifer),-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Andenipora,Jurassic,No especificado
textoria,358134,Chlamys textoria,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Chlamys,Jurassic,No especificado
auricularis,358135,Nanogyra auricularis,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Nanogyra,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,"marine,brackish",Nanogyra,Jurassic,No especificado
sp.,358136,Lithophaga,Mollusca,Bivalvia,Mytilida,Mytilidae,Lithophaga,-28.950001,-70.283333,suspension feeder,boring,open shallow subtidal,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Lithophaga,Jurassic,No especificado
subpunctata,358137,Lobothyris punctata,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-28.950001,-70.283333,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Lobothyris,Jurassic,No especificado
longistriatum,358138,Actinostreon,Mollusca,Bivalvia,Ostreida,Palaeolophidae,Actinostreon,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,"marine,brackish",Actinostreon,Jurassic,No especificado
sp.,358139,Montlivaltia,Cnidaria,Anthozoa,Scleractinia,Thecosmiliidae,Montlivaltia,-28.950001,-70.283333,"microcarnivore, photosymbiotic",solitary,open shallow subtidal,marine,Montlivaltia,Jurassic,No especificado
bulimoides,358140,Natica,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Natica,-28.950001,-70.283333,carnivore,semi-infaunal,open shallow subtidal,,Natica,Jurassic,No especificado
sp. B,358141,Plagiostoma,Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,-28.950001,-70.283333,suspension feeder,low-level epifaunal,open shallow subtidal,marine,Plagiostoma,Jurassic,No especificado
sp. A,358142,Quadratirhynchia,Brachiopoda,Rhynchonellata,Rhynchonellida,Tetrarhynchiidae,Quadratirhynchia,-28.950001,-70.283333,suspension feeder,epifaunal,open shallow subtidal,marine,Quadratirhynchia,Jurassic,No especificado
