species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
darwini,40544,Kitchinites darwini,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Kitchinites,-64.25,-56.75,carnivore,nektonic,shoreface,marine,Kitchinites,Cretaceous,No especificado
lambi,40545,Diplomoceras cylindraceum,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Diplomoceras,-64.25,-56.75,carnivore,nektonic,shoreface,marine,Diplomoceras,Cretaceous,No especificado
joharae,40546,Grossouvrites joharae,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Grossouvrites,-64.25,-56.75,carnivore,nektonic,shoreface,marine,Grossouvrites,Cretaceous,No especificado
ootacodensis,40547,Pachydiscus (Pachydiscus) ootacodensis,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus (Pachydiscus),-64.25,-56.75,carnivore,nektonic,shoreface,marine,Pachydiscus,Cretaceous,No especificado
simile,40548,Eutrephoceras dorbignyanum,Mollusca,Cephalopoda,Nautilida,Nautilidae,Eutrephoceras,-64.25,-56.75,carnivore,nektonic,shoreface,marine,Eutrephoceras,Cretaceous,No especificado
subloblonga,40549,Nucula,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,shoreface,"coastal,inner shelf,outer shelf,oceanic",Nucula,Cretaceous,No especificado
pygoscelium,40550,Linotrigonia,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia,-64.25,-56.75,suspension feeder,infaunal,shoreface,,Linotrigonia,Cretaceous,No especificado
regina,40551,Laevitrigonia,Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Laevitrigonia,-64.25,-56.75,suspension feeder,infaunal,shoreface,,Laevitrigonia,Cretaceous,No especificado
nordenskjoldi,40552,Grammatodon (Nordenskjoldia),Mollusca,Bivalvia,Arcida,Parallelodontidae,Grammatodon (Nordenskjoldia),-64.25,-56.75,suspension feeder,low-level epifaunal,shoreface,,Nordenskjoldia,Cretaceous,No especificado
oliveroi,40553,,,,,,,-64.25,-56.75,,,shoreface,,Austrocucullaea,Cretaceous,No especificado
anderssoni,40554,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,shoreface,"marine,brackish",Pinna,Cretaceous,No especificado
snowhillensis,40555,Acesta,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,shoreface,marine,Acesta,Cretaceous,No especificado
antarctica,40556,Seymourtula antarctica,Mollusca,Bivalvia,Pectinida,Limidae,Seymourtula,-64.25,-56.75,suspension feeder,low-level epifaunal,shoreface,marine,Seymourtula,Cretaceous,No especificado
drygalskiana,40557,Eriphyla (Dozyia),Mollusca,Bivalvia,Carditida,Astartidae,Eriphyla (Dozyia),-64.25,-56.75,suspension feeder,infaunal,shoreface,marine,Dozyia,Cretaceous,No especificado
sp.,40558,Perissoptera,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Perissoptera,-64.25,-56.75,detritivore,semi-infaunal,shoreface,,Perissoptera,Cretaceous,No especificado
mirabilis,40559,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,shoreface,,Cassidaria,Cretaceous,No especificado
philippiana,40560,Cryptorhytis,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Cryptorhytis,-64.25,-56.75,carnivore,epifaunal,shoreface,,Cryptorhytis,Cretaceous,No especificado
arctowskiana,40561,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,shoreface,,Eunaticina,Cretaceous,No especificado
spinigera,40562,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,shoreface,,Amberleya,Cretaceous,No especificado
larseniana,40563,Pleurotomaria,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Pleurotomariidae,Pleurotomaria,-64.25,-56.75,omnivore,epifaunal,shoreface,,Pleurotomaria,Cretaceous,No especificado
charcotianus,40564,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,shoreface,,Taioma,Cretaceous,No especificado
sp.,40565,Cerithium,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Cerithiidae,Cerithium,-64.25,-56.75,herbivore,epifaunal,shoreface,,Cerithium,Cretaceous,No especificado
scotti,40566,Lucina,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucina,-64.25,-56.75,chemosymbiotic,infaunal,shoreface,,Lucina,Cretaceous,No especificado
larseni,40567,,,,,,,-64.25,-56.75,,,shoreface,,Labile,Cretaceous,No especificado
townsendi,40568,Conchocele townsendi,Mollusca,Bivalvia,Lucinida,Thyasiridae,Conchocele,-64.25,-56.75,"suspension feeder, chemosymbiotic",infaunal,shoreface,,Thyasira,Cretaceous,No especificado
sp.,40569,Thracia,Mollusca,Bivalvia,Thraciida,Thraciidae,Thracia,-64.25,-56.75,suspension feeder,deep infaunal,shoreface,,Thracia,Cretaceous,No especificado
rossiana,40570,Solemya,Mollusca,Bivalvia,Solemyida,Solemyidae,Solemya,-64.25,-56.75,"deposit feeder, chemosymbiotic",deep infaunal,shoreface,"lagoonal,coastal,inner shelf,outer shelf,oceanic",Solemya,Cretaceous,No especificado
clausa,40571,Panopea clausa,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,-64.25,-56.75,suspension feeder,deep infaunal,shoreface,,Panopea,Cretaceous,No especificado
hyrilformis,40572,Goniomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,-64.25,-56.75,suspension feeder,deep infaunal,shoreface,,Goniomya,Cretaceous,No especificado
vesiculosa,40573,Pycnodonte (Phygraea) vesicularis vesiculosa,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Pycnodonte (Phygraea),-64.25,-56.75,suspension feeder,epifaunal,shoreface,"marine,brackish",Pycnodonte,Cretaceous,No especificado
seymourianus,40574,Pycnodonte,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Pycnodonte,-64.25,-56.75,suspension feeder,epifaunal,shoreface,"marine,brackish",Pycnodonte,Cretaceous,No especificado
meridionalis,40575,Callianassa meridionalis,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,-64.25,-56.75,detritivore,infaunal,shoreface,,Callianassa,Cretaceous,No especificado
indet.,40576,Anthozoa,Cnidaria,Anthozoa,,,,-64.25,-56.75,microcarnivore,intermediate-level epifaunal,shoreface,,Anthozoa,Cretaceous,No especificado
indet.,40577,,,,,,,-64.25,-56.75,,,shoreface,,Echinoids,Cretaceous,No especificado
indet.,40578,Reptilia,Chordata,Reptilia,,,,-64.25,-56.75,,,shoreface,terrestrial,Reptilia,Cretaceous,No especificado
sp.,40587,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,transition zone/lower shoreface,,Rotularia,Cretaceous,No especificado
shackletoni,40588,Rotularia shackletoni,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,transition zone/lower shoreface,,Rotularia,Cretaceous,No especificado
joharae,40589,Grossouvrites joharae,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Grossouvrites,-64.25,-56.75,carnivore,nektonic,transition zone/lower shoreface,marine,Grossouvrites,Cretaceous,No especificado
densicostatus,40590,Maorites densicostatus,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Maorites,-64.25,-56.75,carnivore,nektonic,transition zone/lower shoreface,marine,Maorites,Cretaceous,No especificado
laurae,40591,Kitchinites (Kitchinites) laurae,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Kitchinites (Kitchinites),-64.25,-56.75,carnivore,nektonic,transition zone/lower shoreface,marine,Kitchinites,Cretaceous,No especificado
riccardi,40592,Pachydiscus riccardi,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus,-64.25,-56.75,carnivore,nektonic,transition zone/lower shoreface,marine,Pachydiscus,Cretaceous,No especificado
seymouriense,40593,Gaudryceras seymouriense,Mollusca,Cephalopoda,Ammonitida,Tetragonitidae,Gaudryceras,-64.25,-56.75,carnivore,nektonic,transition zone/lower shoreface,marine,Anagaudryceras,Cretaceous,No especificado
suboblonga,40594,Nucula (Leionucula) suboblonga,Mollusca,Bivalvia,Nuculida,Nuculidae,Leionucula,-64.25,-56.75,"deposit feeder, suspension feeder",infaunal,transition zone/lower shoreface,"coastal,inner shelf,outer shelf,oceanic",Nucula,Cretaceous,No especificado
antarctica,40595,Cucullaea antarctica,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,transition zone/lower shoreface,,Cucullaea,Cretaceous,No especificado
antarctica,40596,Pulvinites,Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,-64.25,-56.75,suspension feeder,epifaunal,transition zone/lower shoreface,"marine,brackish",Pulvinites,Cretaceous,No especificado
regina,40597,Laevitrigonia,Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Laevitrigonia,-64.25,-56.75,suspension feeder,infaunal,transition zone/lower shoreface,,Laevitrigonia,Cretaceous,No especificado
pygoscelium,40598,Linotrigonia,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia,-64.25,-56.75,suspension feeder,infaunal,transition zone/lower shoreface,,Linotrigonia,Cretaceous,No especificado
larseni,40599,,,,,,,-64.25,-56.75,,,transition zone/lower shoreface,,Labile,Cretaceous,No especificado
clausa,40600,Panopea clausa,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,-64.25,-56.75,suspension feeder,deep infaunal,transition zone/lower shoreface,,Panopea,Cretaceous,No especificado
hyriiformis,40601,Goniomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,-64.25,-56.75,suspension feeder,deep infaunal,transition zone/lower shoreface,,Goniomya,Cretaceous,No especificado
nordenskjoldi,40602,Struthiochenopus nordenskjoldi,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Struthiochenopus,-64.25,-56.75,detritivore,semi-infaunal,transition zone/lower shoreface,,Perissoptera,Cretaceous,No especificado
spinigera,40603,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,transition zone/lower shoreface,,Amberleya,Cretaceous,No especificado
arctowskiana,40604,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,transition zone/lower shoreface,,Eunaticina,Cretaceous,No especificado
mirabilis,40605,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,transition zone/lower shoreface,,Cassidaria,Cretaceous,No especificado
philippiana,40606,Cryptorhytis,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Cryptorhytis,-64.25,-56.75,carnivore,epifaunal,transition zone/lower shoreface,,Cryptorhytis,Cretaceous,No especificado
charcotianus,40607,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,transition zone/lower shoreface,,Taioma,Cretaceous,No especificado
indet.,40608,Scaphopoda,Mollusca,Scaphopoda,,,,-64.25,-56.75,deposit feeder,shallow infaunal,transition zone/lower shoreface,,Scaphopoda,Cretaceous,No especificado
indet.,40609,Anthozoa,Cnidaria,Anthozoa,,,,-64.25,-56.75,microcarnivore,intermediate-level epifaunal,transition zone/lower shoreface,,Anthozoa,Cretaceous,No especificado
indet.,40610,,,,,,,-64.25,-56.75,,,transition zone/lower shoreface,,Echinoids,Cretaceous,No especificado
indet.,40632,,,,,,,-64.25,-56.75,,,offshore,,Echinoid,Cretaceous,No especificado
indet.,40633,Reptilia,Chordata,Reptilia,,,,-64.25,-56.75,,,offshore,terrestrial,Reptilia,Cretaceous,No especificado
stokesi,40634,Hoploparia stokesi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Hoploparia,-64.25,-56.75,carnivore,infaunal,offshore,,Hoploparia,Cretaceous,No especificado
meridonalis,40635,Callianassa,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,-64.25,-56.75,detritivore,infaunal,offshore,,Callianassa,Cretaceous,No especificado
indet.,40636,Brachiopoda,Brachiopoda,,,,,-64.25,-56.75,suspension feeder,low-level epifaunal,offshore,marine,Brachiopoda,Cretaceous,No especificado
indet.,40637,Anthozoa,Cnidaria,Anthozoa,,,,-64.25,-56.75,microcarnivore,intermediate-level epifaunal,offshore,,Anthozoa,Cretaceous,No especificado
shackletoni,40638,Rotularia shackletoni,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
zinsmeisteri,40639,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,40640,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,40641,Ditrupa,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Ditrupa,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Ditrupa,Cretaceous,No especificado
densicostatus,40642,Maorites densicostatus,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Maorites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Maorites,Cretaceous,No especificado
joharae,40643,Grossouvrites joharae,Mollusca,Cephalopoda,Ammonitida,Kossmaticeratidae,Grossouvrites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Grossouvrites,Cretaceous,No especificado
lambi,40644,Diplomoceras cylindraceum,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Diplomoceras,-64.25,-56.75,carnivore,nektonic,offshore,marine,Diplomoceras,Cretaceous,No especificado
laurae,40645,Kitchinites (Kitchinites) laurae,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Kitchinites (Kitchinites),-64.25,-56.75,carnivore,nektonic,offshore,marine,Kitchinites,Cretaceous,No especificado
riccardi,40646,Pachydiscus riccardi,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus,-64.25,-56.75,carnivore,nektonic,offshore,marine,Pachydiscus,Cretaceous,No especificado
seymouriense,40647,Gaudryceras seymouriense,Mollusca,Cephalopoda,Ammonitida,Tetragonitidae,Gaudryceras,-64.25,-56.75,carnivore,nektonic,offshore,marine,Anagaudryceras,Cretaceous,No especificado
loryi,40648,Pseudophyllites loryi,Mollusca,Cephalopoda,Ammonitida,Tetragonitidae,Pseudophyllites,-64.25,-56.75,carnivore,nektonic,offshore,marine,Pseudophyllites,Cretaceous,No especificado
simile,40649,Eutrephoceras dorbignyanum,Mollusca,Cephalopoda,Nautilida,Nautilidae,Eutrephoceras,-64.25,-56.75,carnivore,nektonic,offshore,marine,Eutrephoceras,Cretaceous,No especificado
pygoscelium,40650,Linotrigonia,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Linotrigonia,Cretaceous,No especificado
regina,40651,Laevitrigonia,Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Laevitrigonia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Laevitrigonia,Cretaceous,No especificado
antarctica,40652,Cucullaea antarctica,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Cretaceous,No especificado
anderssoni,40653,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,"marine,brackish",Pinna,Cretaceous,No especificado
antarctica,40654,Pulvinites,Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pulvinites,Cretaceous,No especificado
sp.,40655,Phelopteria,Mollusca,Bivalvia,Ostreida,Pteriidae,Phelopteria,-64.25,-56.75,suspension feeder,epifaunal,offshore,"coastal,inner shelf,outer shelf,oceanic",Phelopteria,Cretaceous,No especificado
sp.,40656,Entolium,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Entolium,Cretaceous,No especificado
sp.,40658,Acesta,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Acesta,Cretaceous,No especificado
antarctica,40659,Seymourtula antarctica,Mollusca,Bivalvia,Pectinida,Limidae,Seymourtula,-64.25,-56.75,suspension feeder,low-level epifaunal,offshore,marine,Seymourtula,Cretaceous,No especificado
drygalskiana,40660,Eriphyla (Dozyia),Mollusca,Bivalvia,Carditida,Astartidae,Eriphyla (Dozyia),-64.25,-56.75,suspension feeder,infaunal,offshore,marine,Dozyia,Cretaceous,No especificado
scotti,40661,Lucina,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucina,-64.25,-56.75,chemosymbiotic,infaunal,offshore,,Lucina,Cretaceous,No especificado
larseni,40662,,,,,,,-64.25,-56.75,,,offshore,,Labile,Cretaceous,No especificado
sp.,40663,Cyclorisma,Mollusca,Bivalvia,Veneroidei,Veneridae,Cyclorisma,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cyclorisma,Cretaceous,No especificado
townsendi,40664,Conchocele townsendi,Mollusca,Bivalvia,Lucinida,Thyasiridae,Conchocele,-64.25,-56.75,"suspension feeder, chemosymbiotic",infaunal,offshore,,Thyasira,Cretaceous,No especificado
rossiana,40665,Solemya,Mollusca,Bivalvia,Solemyida,Solemyidae,Solemya,-64.25,-56.75,"deposit feeder, chemosymbiotic",deep infaunal,offshore,"lagoonal,coastal,inner shelf,outer shelf,oceanic",Solemya,Cretaceous,No especificado
clausa,40666,Panopea clausa,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,-64.25,-56.75,suspension feeder,deep infaunal,offshore,,Panopea,Cretaceous,No especificado
hyrilformis,40667,Goniomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,-64.25,-56.75,suspension feeder,deep infaunal,offshore,,Goniomya,Cretaceous,No especificado
vesiculosa,40668,Pycnodonte (Phygraea) vesicularis vesiculosa,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Pycnodonte (Phygraea),-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pycnodonte,Cretaceous,No especificado
sp.,40669,,,,,,,-64.25,-56.75,,,offshore,,Surobula,Cretaceous,No especificado
nordenskjoldi,40670,Struthiochenopus nordenskjoldi,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Struthiochenopus,-64.25,-56.75,detritivore,semi-infaunal,offshore,,Perissoptera,Cretaceous,No especificado
mirabilis,40671,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,offshore,,Cassidaria,Cretaceous,No especificado
philippiana,40672,Cryptorhytis,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Cryptorhytis,-64.25,-56.75,carnivore,epifaunal,offshore,,Cryptorhytis,Cretaceous,No especificado
spinigera,40673,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,offshore,,Amberleya,Cretaceous,No especificado
larseniana,40674,Pleurotomaria,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Pleurotomariidae,Pleurotomaria,-64.25,-56.75,omnivore,epifaunal,offshore,,Pleurotomaria,Cretaceous,No especificado
charcotianus,40675,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,offshore,,Taioma,Cretaceous,No especificado
sp.,40676,Cerithium,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Cerithiidae,Cerithium,-64.25,-56.75,herbivore,epifaunal,offshore,,Cerithium,Cretaceous,No especificado
arctowskiana,40677,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,offshore,,Eunaticina,Cretaceous,No especificado
shackletoni,40702,Rotularia shackletoni,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,40703,Rotularia,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Rotularia,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Rotularia,Cretaceous,No especificado
sp.,40704,Ditrupa,Annelida,NO_CLASS_SPECIFIED,Sabellida,Serpulidae,Ditrupa,-64.25,-56.75,suspension feeder,epifaunal,offshore,,Ditrupa,Cretaceous,No especificado
nordenskjoldi,40705,Struthiochenopus nordenskjoldi,Mollusca,Gastropoda,Sorbeoconcha,Aporrhaidae,Struthiochenopus,-64.25,-56.75,detritivore,semi-infaunal,offshore,,Perissoptera,Cretaceous,No especificado
indet.,40706,,,,,,,-64.25,-56.75,,,offshore,,Echinoids,Cretaceous,No especificado
indet.,40707,Reptilia,Chordata,Reptilia,,,,-64.25,-56.75,,,offshore,terrestrial,Reptilia,Cretaceous,No especificado
stokesi,40708,Hoploparia stokesi,Arthropoda,Malacostraca,Decapoda,Nephropidae,Hoploparia,-64.25,-56.75,carnivore,infaunal,offshore,,Hoploparia,Cretaceous,No especificado
indet.,40709,Anthozoa,Cnidaria,Anthozoa,,,,-64.25,-56.75,microcarnivore,intermediate-level epifaunal,offshore,,Anthozoa,Cretaceous,No especificado
indet.,40710,Crinoidea,Echinodermata,Crinoidea,,,,-64.25,-56.75,suspension feeder,upper-level epifaunal,offshore,marine,Crinoidea,Cretaceous,No especificado
mirabilis,40711,Galeodea,Mollusca,Gastropoda,Sorbeoconcha,Cassidae,Galeodea,-64.25,-56.75,carnivore,epifaunal,offshore,,Cassidaria,Cretaceous,No especificado
philippiana,40712,Cryptorhytis,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Cryptorhytis,-64.25,-56.75,carnivore,epifaunal,offshore,,Cryptorhytis,Cretaceous,No especificado
spinigera,40713,Amberleya,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Eucyclidae,Amberleya,-64.25,-56.75,grazer,epifaunal,offshore,,Amberleya,Cretaceous,No especificado
charcotianus,40714,Taioma,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Taioma,-64.25,-56.75,carnivore,epifaunal,offshore,,Taioma,Cretaceous,No especificado
sp.,40715,Cerithium,Mollusca,Gastropoda,NO_ORDER_SPECIFIED,Cerithiidae,Cerithium,-64.25,-56.75,herbivore,epifaunal,offshore,,Cerithium,Cretaceous,No especificado
arctowskiana,40716,Eunaticina,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Eunaticina,-64.25,-56.75,carnivore,semi-infaunal,offshore,,Eunaticina,Cretaceous,No especificado
regina,40717,Laevitrigonia,Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Laevitrigonia,-64.25,-56.75,suspension feeder,infaunal,offshore,,Laevitrigonia,Cretaceous,No especificado
antarctica,40718,Cucullaea antarctica,Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,-64.25,-56.75,suspension feeder,infaunal,offshore,,Cucullaea,Cretaceous,No especificado
anderssoni,40719,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-64.25,-56.75,suspension feeder,semi-infaunal,offshore,"marine,brackish",Pinna,Cretaceous,No especificado
antarctica,40720,Pulvinites,Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,-64.25,-56.75,suspension feeder,epifaunal,offshore,"marine,brackish",Pulvinites,Cretaceous,No especificado
sp.,40721,Acesta,Mollusca,Bivalvia,Pectinida,Limidae,Acesta,-64.25,-56.75,suspension feeder,epifaunal,offshore,marine,Acesta,Cretaceous,No especificado
antarctica,40722,Seymourtula antarctica,Mollusca,Bivalvia,Pectinida,Limidae,Seymourtula,-64.25,-56.75,suspension feeder,low-level epifaunal,offshore,marine,Seymourtula,Cretaceous,No especificado
